batch_size,bc/l2_loss,bc/l2_norm,rollout/return_min,dagger/round_timestep_count,bc/neglogp,bc/loss,dagger/mean_episode_reward,dagger/total_timesteps,bc/ent_loss,bc/batch,rollout/return_std,bc/epoch,dagger/round_episode_count,bc/prob_true_act,rollout/return_max,bc/entropy,bc/samples_so_far,rollout/return_mean,dagger/round_num
32,0.0,412.3929443359375,-0.4168322415862349,,-3.0284768622491267,-3.0259024794336167,,,0.0025743828155100346,6500,0.11712505693019518,3,,42.11379916396576,-0.1360952759423526,-2.574382781982422,208032,-0.24562386864272412,
32,0.0,413.1275329589844,-0.3609031436162695,,0.10724747093936826,0.10984447860701407,,,0.002597007667645812,7000,0.11003100334772242,3,,50.50936576648708,-0.07200970542271534,-2.5970075130462646,224032,-0.23885739623146945,
32,0.0,415.51312255859375,-0.3846659720511525,,-3.7072638300597314,-3.704638884810323,,,0.0026249452494084835,7500,0.09762584902351513,3,,51.86462893541661,-0.11473106672565336,-2.6249451637268066,240032,-0.20763070796965621,
32,0.0,417.393798828125,-0.30220554624611395,,-3.8826150770174186,-3.8800173128830115,,,0.0025977641344070435,8000,0.11198947585062266,3,,49.529455580049365,-0.04718307648363407,-2.597764015197754,256032,-0.15041550038913556,
32,0.0,418.8553161621094,-0.38902743213111535,5103,-3.10926577290686,-3.1067132545186036,-0.16968937830201217,72116,0.0025525183882564306,0,0.12130056611357955,0,14,49.672419821896256,-0.07345431414796622,-2.552518367767334,32,-0.16648568142554723,13
32,0.0,420.0840759277344,-0.23657617719982227,,-2.129326024498502,-2.1267401335627683,,,0.0025858909357339144,500,0.06851016964361771,0,,42.43479073658071,-0.06733565190916124,-2.585890769958496,16032,-0.1401825845849089,
32,0.0,421.98150634765625,-0.3957562523683009,,-3.9546424700028098,-3.9520958471192813,,,0.002546622883528471,1000,0.1254871744737395,0,,52.23175670498061,-0.06518513052742492,-2.5466227531433105,32032,-0.20236179177618396,
32,0.0,423.6288757324219,-0.25551013937729294,,-3.835282678001409,-3.832688559762051,,,0.0025941182393580675,1500,0.06787410926643393,0,,50.98606006577828,-0.06273983188293641,-2.594118118286133,48032,-0.15312479812491803,
32,0.0,426.19903564453125,-0.40422014815339935,,-3.8493555827422012,-3.846684749599727,,,0.0026708331424742937,2000,0.1298955708113125,0,,54.09010593369902,-0.056105545121681644,-2.670833110809326,64032,-0.14846655790606747,
32,0.0,427.2966003417969,-0.35810192222561454,,-3.4314907055258868,-3.4288090562358615,,,0.0026816492900252342,2500,0.11637175482039222,1,,48.161500467061536,-0.0444975104369405,-2.6816492080688477,80032,-0.17284975385778126,
32,0.0,429.68817138671875,-0.2958387952276098,,-1.9730589888057333,-1.970414990093432,,,0.0026439987123012543,3000,0.08901022078611791,1,,51.96204517363796,-0.06541945874414523,-2.643998622894287,96032,-0.14233201532770182,
32,0.0,431.74615478515625,-0.31987343194850837,,-3.5549795782704128,-3.5523699509490503,,,0.0026096273213624954,3500,0.11946928300483346,1,,47.99408432218149,-0.05282503856324183,-2.6096272468566895,112032,-0.21035544414007745,
32,0.0,432.59088134765625,-0.18151093578126165,,-3.7023260381346033,-3.6996601095696375,,,0.002665928564965725,4000,0.03911129355790602,1,,54.54720338723763,-0.07342597868409939,-2.665928363800049,128032,-0.11059407227148768,
32,0.0,434.27056884765625,-0.28805860010470496,,0.02332844506999976,0.025932548251510923,,,0.0026041031815111637,4500,0.0741341539923442,1,,44.17572709444356,-0.06721180358363199,-2.6041030883789062,144032,-0.16686953489552253,
32,0.0,435.3685607910156,-0.25453815302898875,,-3.9438688260602586,-3.9412412670540444,,,0.002627559006214142,5000,0.07074796391833578,2,,54.91057226946731,-0.06661786438053241,-2.627558946609497,160032,-0.17565311888974974,
32,0.0,436.5707702636719,-0.3759171517244795,,-3.6549897283735007,-3.6523687247140586,,,0.002621003659442067,5500,0.11923873489290454,2,,49.34931709356491,-0.061664369008212816,-2.6210036277770996,176032,-0.13847993971276082,
32,0.0,439.0295104980469,-0.3170792059863743,,-4.115580668880112,-4.112894344117931,,,0.0026863247621804476,6000,0.10197519211228086,2,,61.811384057219655,-0.08335221775450918,-2.6863245964050293,192032,-0.18904881828239012,
32,0.0,441.2364807128906,-0.3657318969985681,,-2.4309423918112736,-2.4282791880633305,,,0.0026632037479430437,6500,0.09054245592594222,2,,43.87053378574386,-0.11652149387373356,-2.663203716278076,208032,-0.19217340264758603,
32,0.0,442.698974609375,-0.3200848380001844,,-3.2535053482751852,-3.25078909196961,,,0.002716256305575371,7000,0.1111399245585447,3,,58.91325809303409,-0.05936020710214507,-2.7162561416625977,224032,-0.17342796270531835,
32,0.0,443.7259826660156,-0.305966605872527,,-3.890623452732773,-3.887919266134934,,,0.002704186597838998,7500,0.08249422704506626,3,,57.74327772543864,-0.10080619263681001,-2.70418643951416,240032,-0.1889622466360379,
32,0.0,444.7995910644531,-0.19396429695552797,,-2.271461662459888,-2.2686390861363637,,,0.0028225763235241175,8000,0.043555250293099694,3,,64.13950790856042,-0.06038107066342491,-2.8225762844085693,256032,-0.12067040742513199,
32,0.0,447.187744140625,-0.27219903226796305,,-1.0906532502995008,-1.0879211126157218,,,0.0027321376837790012,8500,0.08836472640485092,3,,59.210571471655946,-0.05248571756965248,-2.732137441635132,272032,-0.1743529436454992,
32,0.0,448.4493713378906,-0.40504359734404716,,-4.1443171426806575,-4.141586272294072,,,0.0027308703865855932,9000,0.15085155594778143,3,,64.24717054057218,-0.06905198991444195,-2.730870246887207,288032,-0.2526166715189902,
32,0.0,448.41571044921875,-0.4034435573430528,5196,-3.5689604520435187,-3.5662282875842157,-0.16039657220244413,77312,0.0027321644593030214,0,0.13805166285888307,0,16,55.43222482992081,-0.04457091961376136,-2.7321643829345703,32,-0.17272032486907846,14
32,0.0,449.6116027832031,-0.1780030747395358,,-3.437872804216435,-3.4351849045877807,,,0.0026878996286541224,500,0.03591755646521915,0,,56.46918106041237,-0.07187707340926863,-2.687899589538574,16032,-0.10948620750423288,
32,0.0,450.9144592285156,-0.3246084880702256,,-1.1934018548311363,-1.1907008768723975,,,0.002700977958738804,1000,0.1039903168726379,0,,52.34213544881692,-0.05741800861505908,-2.7009778022766113,32032,-0.19820555416044955,
32,0.0,452.5537414550781,-0.39400237601694243,,-3.56168956555934,-3.5589806415563947,,,0.002708924002945423,1500,0.11855949012650031,0,,56.16961687360454,-0.057292611334560206,-2.708923816680908,48032,-0.17737684779276605,
32,0.0,455.0572814941406,-0.3216613978402165,,-3.680186163379689,-3.6774188210040974,,,0.0027673423755913973,2000,0.0747367615389952,0,,57.039896936568226,-0.11695247531315545,-2.7673423290252686,64032,-0.1760146220891329,
32,0.0,456.587890625,-0.3945457391128002,,-3.524825582210454,-3.5220016333502855,,,0.002823948860168457,2500,0.13789273478353611,1,,63.17254187791761,-0.05048824826189957,-2.823948621749878,80032,-0.1870358892283548,
32,0.0,458.1017150878906,-0.17227374842877907,,-3.644927929888979,-3.6421622268739497,,,0.0027657030150294304,3000,0.03624676316293869,1,,60.508562704290064,-0.06851109134368016,-2.765702962875366,96032,-0.13138791745896014,
32,0.0,458.8360900878906,-0.1495052829668566,,2.075622654870242,2.078388821451083,,,0.0027661665808409452,3500,0.03306621852506193,1,,55.573075832532425,-0.0598990972921456,-2.7661664485931396,112032,-0.1007889999960753,
32,0.0,460.4620666503906,-0.37127212532868725,,-3.1995169537660915,-3.1967542200402606,,,0.0027627337258309126,4000,0.08861869628039547,1,,59.215252252270574,-0.10748722296193591,-2.7627336978912354,128032,-0.2645644027397793,
32,0.0,461.0778503417969,-0.2672919364304107,,0.16214610235377003,0.1649423851127063,,,0.002796282758936286,4500,0.07110957192518631,1,,48.46904765554848,-0.07812285389809404,-2.7962825298309326,144032,-0.15665770592822809,
32,0.0,463.2456970214844,-0.33450873497167777,,-3.5910876156052676,-3.588420257925811,,,0.0026673576794564724,5000,0.10880783550027705,2,,58.67744560159429,-0.0623150849241938,-2.6673574447631836,160032,-0.1860588915180415,
32,0.0,466.18505859375,-0.24602763460279675,,1.1913437783978602,1.1941218891907206,,,0.0027781107928603888,5500,0.06977843884214176,2,,63.29232783659405,-0.07084489356566337,-2.7781107425689697,176032,-0.13786373040711625,
32,0.0,467.0227355957031,-0.3776219464998576,,-3.683305148113772,-3.680543019514784,,,0.002762128598988056,6000,0.11245760902641194,2,,56.636346566824045,-0.0703139265824575,-2.7621283531188965,192032,-0.1854960758559173,
32,0.0,468.19677734375,-0.09889279134768003,,-3.6474878465668406,-3.6447141628158386,,,0.002773683751001954,6500,0.007174704595664197,2,,61.284170465500935,-0.08088714512632578,-2.773683547973633,208032,-0.08977943315321682,
32,0.0,469.1315612792969,-0.3521063217485789,,-4.014950380177258,-4.012115783040433,,,0.002834597136825323,7000,0.09671641181124462,2,,65.54144516204408,-0.09982279139876482,-2.834597110748291,224032,-0.22159029506292427,
32,0.0,471.40386962890625,-0.4249127978073375,,-2.694209912153487,-2.6913855607291355,,,0.0028243514243513346,7500,0.09972877129669744,3,,51.373195959152625,-0.14263988244783832,-2.8243513107299805,240032,-0.3156383543042466,
32,0.0,472.89892578125,-0.34526350666055805,,-3.3260398052442244,-3.323217442659231,,,0.0028223625849932432,8000,0.1150928090499811,3,,62.503724617958966,-0.055333425025310135,-2.8223624229431152,256032,-0.21980191423062934,
32,0.0,474.6316223144531,-0.30813229402519937,,-3.4549480470594367,-3.452148620388319,,,0.002799426671117544,8500,0.08600072011679545,3,,64.14620780863522,-0.06972154950199183,-2.799426555633545,272032,-0.18104944502119907,
32,0.0,475.8392333984375,-0.21823454494006,,-3.6631160516526577,-3.660297498642656,,,0.0028185530100017786,9000,0.058981300517456904,3,,63.49934516267796,-0.04379680803322117,-2.8185529708862305,288032,-0.11102783622900461,
32,0.0,476.9885559082031,-0.4069511774687271,,-3.473321073928818,-3.470498285962239,,,0.002822787966579199,9500,0.13451949527051316,3,,52.99711992179843,-0.032510128354260814,-2.8227877616882324,304032,-0.2344197882604931,
32,0.0,478.2544860839844,-0.3186709455185337,5200,-3.99612411737814,-3.993280702013517,-0.20575214406618705,82512,0.0028434153646230698,0,0.0892460171279585,0,13,59.39165668029649,-0.0833571259040582,-2.8434152603149414,32,-0.18065729679392462,15
32,0.0,478.6080322265625,-0.2144190961298591,,-1.6040001251714702,-1.6011124610415126,,,0.0028876641299575567,500,0.0640050387646629,0,,67.11226146391539,-0.038983034293778474,-2.8876640796661377,16032,-0.09823647331832035,
32,0.0,479.8291931152344,-0.3736040519834205,,-4.2037260201967,-4.200915927786627,,,0.0028100924100726843,1000,0.11833262744349264,0,,67.51732290255723,-0.06370272752974415,-2.8100922107696533,32032,-0.13890628227891283,
32,0.0,481.9010009765625,-0.18848660641378956,,-2.8219077869764586,-2.8190935243367274,,,0.0028142626397311687,1500,0.04436508904969842,0,,56.2775571062446,-0.05672350341046695,-2.8142623901367188,48032,-0.10977295309057808,
32,0.0,483.66558837890625,-0.33113652947577066,,-3.9666381519747507,-3.9637586064165067,,,0.00287954555824399,2000,0.10059505854175821,0,,66.76760561039586,-0.06155292912808363,-2.8795454502105713,64032,-0.20288232370439802,
32,0.0,485.0315856933594,-0.3585428674778086,,-3.8766689891147186,-3.8738163760083486,,,0.0028526131063699722,2500,0.09225198153495877,0,,72.11537471192008,-0.12738435468054377,-2.8526129722595215,80032,-0.24802637216198492,
32,0.0,486.5882873535156,-0.3999021638373961,,4.843687180097254,4.846596877223851,,,0.002909697126597166,3000,0.10746117811004137,1,,67.69625003376056,-0.07367672352847876,-2.9096970558166504,96032,-0.21551800925226416,
32,0.0,487.6268310546875,-0.3935311962245578,,-3.455724608987624,-3.452762310529182,,,0.002962298458442092,3500,0.05338606489756475,1,,68.07834318202454,-0.2400134676372545,-2.9622983932495117,112032,-0.30385603192780763,
32,0.0,489.0916442871094,-0.308979458957765,,2.2380837558392668,2.240933600356453,,,0.002849844517186284,4000,0.08830473646694635,1,,58.92269130305887,-0.06450315385609429,-2.849844455718994,128032,-0.1573061283213974,
32,0.0,489.7942810058594,-0.2695527103751374,,-1.8360403776520742,-1.8332189619893087,,,0.002821415662765503,4500,0.0841448169285513,1,,62.360927278697694,-0.05597622812638292,-2.821415424346924,144032,-0.15593849506367405,
32,0.0,490.469482421875,-0.29686309843327763,,-4.0589478919102335,-4.056060210317978,,,0.0028876815922558308,5000,0.061297113194643815,1,,68.29841307384059,-0.12136584694053454,-2.887681484222412,160032,-0.18423172195780352,
32,0.0,491.3648986816406,-0.304823476675665,,-3.9825314778580054,-3.979707979059471,,,0.002823498798534274,5500,0.09464446911728851,2,,66.33323638614054,-0.06362610049836803,-2.8234987258911133,176032,-0.17908468027599156,
32,0.0,493.3978271484375,-0.3617335325652675,,-2.239046565122805,-2.2361852730213623,,,0.002861292101442814,6000,0.11296579265256916,2,,60.211898015228684,-0.07640583401007461,-2.8612918853759766,192032,-0.19093574806265678,
32,0.0,494.2743225097656,-0.3870563183518243,,-3.835538280728558,-3.8327136855305226,,,0.00282459519803524,6500,0.11704590625999943,2,,48.496665288896764,-0.06918657458300004,-2.8245949745178223,208032,-0.2188552035286193,
32,0.0,495.90020751953125,-0.32131377316181897,,-4.163708461430804,-4.160745140845837,,,0.0029633205849677324,7000,0.09620478105557433,2,,77.08507095033386,-0.0545910302134871,-2.96332049369812,224032,-0.15284540857028334,
32,0.0,498.1053161621094,-0.3080184924401692,,-0.557215132776461,-0.5543166923129925,,,0.0028984404634684324,7500,0.0971245378441698,2,,60.05359431081963,-0.029296212160261348,-2.898440361022949,240032,-0.14659437829213856,
32,0.0,499.1895751953125,-0.2050963822985068,,-3.168650157847036,-3.1656468779356817,,,0.003003279911354184,8000,0.05465819711881286,3,,72.90222541689917,-0.045724518053248175,-3.003279685974121,256032,-0.14733354243398936,
32,0.0,501.51824951171875,-0.29717226325010415,,-2.4763469812079086,-2.473357359840603,,,0.002989621367305517,8500,0.08226183083654355,3,,62.761426869981335,-0.06870040571811842,-2.989621162414551,272032,-0.16875954716961133,
32,0.0,501.91107177734375,-0.3429973532402073,,-4.382863266425156,-4.379899511145377,,,0.002963755279779434,9000,0.08225999724432673,3,,80.81348136763948,-0.10958068924264808,-2.9637551307678223,288032,-0.23179717875391362,
32,0.0,504.0329895019531,-0.16372003959622816,,-2.7599257889208446,-2.757052631769801,,,0.002873157151043415,9500,0.04402783102855196,3,,55.76740710644495,-0.03492774858750636,-2.873157024383545,304032,-0.0839496589571354,
32,0.0,504.42926025390625,-0.20969007272287854,,-3.4626205200631723,-3.459692999285142,,,0.002927520778030157,10000,0.04223768846728067,3,,68.75282806457287,-0.09291553044022294,-2.927520751953125,320032,-0.1265952016590745,
32,0.0,504.9757385253906,-0.21162224162981147,5200,-4.18140459480894,-4.178556679060805,-0.17333076378473866,87712,0.0028479157481342554,0,0.04943182655208317,0,13,67.62920453531979,-0.06528155287924164,-2.8479156494140625,32,-0.1373595460001525,16
32,0.0,506.823486328125,-0.3943684627665789,,-4.184773876016393,-4.18189749974887,,,0.0028763762675225735,500,0.13311220663923373,0,,72.9747510994355,-0.049437491716162185,-2.876376152038574,16032,-0.22728461009937745,
32,0.0,507.2051696777344,-0.3672084598965739,,-2.4901364564057302,-2.4872879418171805,,,0.002848514588549733,1000,0.07085270782693136,0,,61.07032861633739,-0.14455372046177217,-2.8485145568847656,32032,-0.2649079484770482,
32,0.0,508.0438232421875,-0.35543195673926675,,-3.089905109084392,-3.0870509856056367,,,0.002854123478755355,1500,0.09808483232093024,0,,62.763634038170174,-0.05798883383795328,-2.85412335395813,48032,-0.19015649846605812,
32,0.0,510.2906494140625,-0.4241453857302986,,-4.192240068273042,-4.189317266273667,,,0.002922801999375224,2000,0.13919733066574702,0,,71.41781595843862,-0.05725662381883012,-2.922801971435547,64032,-0.1668249728394585,
32,0.0,512.5191040039062,-0.14588538084353786,,-2.4230235934115596,-2.420128518515045,,,0.0028950748965144157,2500,0.036198899475931676,0,,64.93257256057478,-0.040647316203830997,-2.8950748443603516,80032,-0.09876996640668949,
32,0.0,513.548583984375,-0.331215183257882,,-1.9723432466795425,-1.9693814532307665,,,0.0029617934487760067,3000,0.09339729472848125,1,,69.18914020807605,-0.08472562160750385,-2.9617934226989746,96032,-0.19058272942493204,
32,0.0,515.3753662109375,-0.32751200853454066,,-3.5146899315520885,-3.511675605689338,,,0.003014325862750411,3500,0.11023090034002367,1,,72.35873747717136,-0.04090727135189809,-3.0143256187438965,112032,-0.16730575541732834,
32,0.0,517.0916137695312,-0.285520226778317,,-0.4784962259194272,-0.47556102708526127,,,0.0029351988341659307,4000,0.06672891832034629,1,,54.668313302553365,-0.08207577003122424,-2.9351987838745117,128032,-0.1762111282987462,
32,0.0,518.627685546875,-0.29729926824074937,,-2.237089712132266,-2.2342064897124976,,,0.002883222419768572,4500,0.07779545621284034,1,,68.374643474337,-0.09336055178573588,-2.8832223415374756,144032,-0.20104280324703722,
32,0.0,519.8045043945312,-0.19118102725178687,,-3.0488837927471195,-3.0460016858189647,,,0.002882106928154826,5000,0.04153581230122831,1,,57.53652638153453,-0.07032536488623009,-2.8821067810058594,160032,-0.13336167684274186,
32,0.0,520.1419067382812,-0.28083534395591414,,-3.388092184884419,-3.3851580216809563,,,0.0029341632034629583,5500,0.09316587173147886,2,,64.83097612959804,-0.052344608231578604,-2.9341630935668945,176032,-0.1731779317611654,
32,0.0,522.5346069335938,-0.39777883926944924,,-2.6155300912224337,-2.6125474321898654,,,0.0029826590325683355,6000,0.12750442699208214,2,,69.65879915857656,-0.05597975519231113,-2.982658863067627,192032,-0.14798135319852007,
32,0.0,523.3366088867188,-0.21571000433323206,,-3.4968421256020283,-3.4939390823095655,,,0.0029030432924628258,6500,0.0713636633948938,2,,71.97543868410133,-0.050625256590137724,-2.903043270111084,208032,-0.13743787339844857,
32,0.0,524.9144897460938,-0.3103970366246358,,-3.8422821680930834,-3.8394383422480356,,,0.0028438258450478315,7000,0.07645434486259856,2,,58.57780404197213,-0.09715272225366789,-2.8438258171081543,224032,-0.19173019744666817,
32,0.0,525.8250122070312,-0.18420632460038178,,0.19275153344378304,0.19565892508134675,,,0.0029073916375637054,7500,0.01830444826341624,2,,57.65666827484374,-0.13958984550117748,-2.9073915481567383,240032,-0.16314153313433052,
32,0.0,526.7803344726562,-0.31625446250109235,,-3.2372614518114973,-3.2342873316099543,,,0.0029741202015429735,8000,0.10569672207670824,2,,67.64828628448922,-0.03736178060171369,-2.9741201400756836,256032,-0.17854510445649793,
32,0.0,528.18701171875,-0.34067670716831344,,-3.1898431764314,-3.1867927778841976,,,0.0030503985472023487,8500,0.10535456296926565,3,,72.70332221484782,-0.051451517716486705,-3.050398349761963,272032,-0.17008809991530144,
32,0.0,529.600830078125,-0.1357723219516629,,-3.0844124257671677,-3.0814408622789227,,,0.0029715634882450104,9000,0.03563562557889796,3,,76.97599713774315,-0.03171325340326803,-2.9715633392333984,288032,-0.07397477770236946,
32,0.0,530.6138305664062,-0.4112513930776913,,-1.1870205840932053,-1.1839812959914875,,,0.0030392881017178297,9500,0.09135950757906224,3,,75.92045809413844,-0.1887902038906759,-3.03928804397583,304032,-0.2996143395655963,
32,0.0,532.81982421875,-0.31120832790657005,,-3.9433021931956844,-3.940339457714124,,,0.0029627354815602303,10000,0.09425839108976652,3,,65.51442985488312,-0.06473680898852763,-2.962735414505005,320032,-0.17493770593391672,
32,0.0,533.73828125,-0.3540283872425789,,-1.474030210707034,-1.47102992965437,,,0.0030002810526639223,10500,0.08522232513772697,3,,71.42713084665286,-0.10696645398638793,-3.0002808570861816,336032,-0.2626164450633951,
32,0.0,534.3638305664062,-0.2529888944045524,5343,-1.8131709401585046,-1.8101644422948244,-0.14781064453224343,93055,0.0030064978636801243,0,0.08496394357407112,0,15,71.46204718013583,-0.04856251632372732,-3.006497621536255,32,-0.1386004402211256,17
32,0.0,535.497314453125,-0.2952385481039528,,-3.8645458370519776,-3.8614644249973793,,,0.0030814120545983315,500,0.09215030615909449,0,,75.58749143217989,-0.052130331778244,-3.081411838531494,16032,-0.16010100608145877,
32,0.0,537.04150390625,-0.18623512107660645,,-4.11236955141232,-4.109339129035852,,,0.0030304223764687777,1000,0.04682706126519796,0,,86.63398155076294,-0.04444267038888938,-3.0304222106933594,32032,-0.12063814046887274,
32,0.0,538.7179565429688,-0.1824322509855847,,-3.9931254995597234,-3.9901081378182104,,,0.003017361741513014,1500,0.04726133277736113,0,,72.41702618747824,-0.0657171172388189,-3.017361640930176,48032,-0.10927729991890374,
32,0.0,539.5840454101562,-0.3008258216341346,,-3.5057154131407144,-3.5026921056030544,,,0.0030233075376600027,2000,0.10103787896610629,0,,76.80625112739654,-0.04093787478268496,-3.0233073234558105,64032,-0.1640422338154167,
32,0.0,541.6467895507812,-0.3482956643674697,,-3.6038936004681075,-3.6008934181356365,,,0.003000182332471013,2500,0.11695216867520622,0,,74.42515843341634,-0.06967949345198576,-3.0001821517944336,80032,-0.19550675983991822,
32,0.0,543.4314575195312,-0.30510203422090854,,-2.858156581576142,-2.8551851875886056,,,0.0029713939875364304,3000,0.0826176441631357,1,,49.077764992672755,-0.07535904566611862,-2.9713938236236572,96032,-0.16616584467410575,
32,0.0,544.4747314453125,-0.11010487094881682,,-4.286885285678773,-4.283870492059259,,,0.0030147936195135117,3500,0.027612831119901492,1,,78.77757168570918,-0.027882555397809483,-3.0147933959960938,112032,-0.07383353021650692,
32,0.0,546.1122436523438,-0.3822683782746026,,-3.4184499808717095,-3.4153899158946746,,,0.0030600649770349264,4000,0.10562124775393998,1,,78.0022647813154,-0.08332552114552527,-3.0600647926330566,128032,-0.18929119575877848,
32,0.0,547.2278442382812,-0.41925009338228847,,-1.593592914439712,-1.5905915591064583,,,0.0030013553332537413,4500,0.15316835497714676,1,,70.31738062053753,-0.04535647872216941,-3.0013551712036133,144032,-0.22726859913454972,
32,0.0,548.450439453125,-0.41952024416605127,,16.092595192781452,16.095741203465302,,,0.003146010683849454,5000,0.1424543201376044,1,,74.8708501545934,-0.05333556748519186,-3.146010637283325,160032,-0.2476026449134224,
32,0.0,549.178955078125,-0.37321882826654473,,-4.021807231424928,-4.0187994087548855,,,0.003007822670042515,5500,0.10222473838414545,1,,63.139014304855806,-0.10920184676433564,-3.0078225135803223,176032,-0.18402274202016997,
32,0.0,550.7051391601562,-0.3808400021516718,,-4.334090266379047,-4.331110857895094,,,0.002979408483952284,6000,0.09751987540995496,2,,77.18353976649982,-0.09227622982325556,-2.9794082641601562,192032,-0.22328599118009151,
32,0.0,552.16259765625,-0.33385000184716773,,-2.362033729523951,-2.3590637858384937,,,0.0029699436854571104,6500,0.10581925002892888,2,,56.273009938337196,-0.04322671336012718,-2.9699435234069824,208032,-0.13754208767240925,
32,0.0,553.8130493164062,-0.23770267956933822,,-3.3696921599853464,-3.3666564695827343,,,0.00303569040261209,7000,0.06908589106768917,2,,74.06493046230909,-0.030063561662245775,-3.0356903076171875,224032,-0.12549136795933008,
32,0.0,554.8776245117188,-0.3905870096386934,,-3.3630801808667377,-3.360044726088737,,,0.0030354547780007124,7500,0.1146144204933753,2,,79.39061767762908,-0.05667762693519762,-3.035454750061035,240032,-0.20077504607506852,
32,0.0,556.8118896484375,-0.37714101753044815,,-1.326456550580835,-1.3233378113502767,,,0.003118739230558276,8000,0.09343662251895846,2,,73.85266210885334,-0.1624872275206144,-3.118739128112793,256032,-0.24807951962066,
32,0.0,556.1231079101562,-0.4046328520489624,,-3.465150136827296,-3.4620018178604455,,,0.0031483189668506384,8500,0.14019622637689572,2,,88.43599109904818,-0.08600468797885696,-3.1483187675476074,272032,-0.24865482030145358,
32,0.0,556.9862670898438,-0.4053763363590406,,-4.443718855019629,-4.440514130501047,,,0.003204724518582225,9000,0.09539525826624844,3,,99.09113351267499,-0.15480588093487313,-3.2047243118286133,288032,-0.3076205023913644,
32,0.0,558.6474609375,-0.3789316666589002,,-4.105517133651226,-4.102266031596734,,,0.003251102054491639,9500,0.11956853331797905,3,,97.14196610056393,-0.09405006541783223,-3.2511019706726074,304032,-0.24126936437342011,
32,0.0,560.8829345703125,-0.37805495179782156,,-3.846096988743587,-3.842888919612809,,,0.0032080691307783127,10000,0.10800713221304349,3,,93.72242087534241,-0.05321225997249712,-3.208069086074829,320032,-0.21180967113759835,
32,0.0,561.8021850585938,-0.22504330917581683,,-1.7684034905356227,-1.7652692678344308,,,0.003134222701191902,10500,0.024671513824219896,3,,67.46943757211973,-0.15587121975841,-3.1342225074768066,336032,-0.17688940613588783,
32,0.0,562.8759765625,-0.30604536531609483,,-4.3943455554704745,-4.391250465779715,,,0.003095089690759778,11000,0.06928435569814448,3,,85.86617971784925,-0.09627273426303873,-3.0950894355773926,352032,-0.21011372589528038,
32,0.0,563.5755004882812,-0.31065683651104337,,-4.015744644666362,-4.012616726320508,,,0.0031279183458536863,11500,0.08154305733220918,3,,81.00363165827216,-0.0825687559954531,-3.127918243408203,368032,-0.16165042985521721,
32,0.0,563.9447631835938,-0.3478212538539083,5329,-2.564094633439886,-2.560969652252602,-0.17600215872128805,98384,0.0031249811872839928,0,0.1006698308569582,0,15,93.20478786375116,-0.0651464334814591,-3.124980926513672,32,-0.18716545949737337,18
32,0.0,565.4990844726562,-0.27212045843407395,,-4.462176787058619,-4.458976798082498,,,0.003199988976120949,500,0.08294202980554397,0,,97.48096164235751,-0.04084419126047578,-3.199988842010498,16032,-0.12467020045260142,
32,0.0,566.98193359375,-0.3225269130743982,,-3.8491201013855996,-3.8459138702199223,,,0.003206231165677309,1000,0.08443092934214771,0,,86.83726940767555,-0.10258339961364982,-3.206231117248535,32032,-0.22353548402461457,
32,0.0,567.70458984375,-0.33455751898509334,,-4.1209014746650405,-4.117667189735109,,,0.003234284929931164,1500,0.06165793898526411,0,,69.23467375058235,-0.18743662842098274,-3.2342848777770996,48032,-0.2657615075877402,
32,0.0,568.5419311523438,-0.22789083567113266,,-4.159056524304308,-4.155841194582738,,,0.003215329721570015,2000,0.0660041188678334,0,,90.28242184150402,-0.02805962237835047,-3.215329647064209,64032,-0.10517799700282922,
32,0.0,569.8358154296875,-0.4137981969033717,,-4.518262626044279,-4.515088362991636,,,0.0031742630526423454,2500,0.15572657031778814,0,,98.18720843242315,-0.06028505503672932,-3.1742630004882812,80032,-0.21030403644872422,
32,0.0,572.2391357421875,-0.31214197291774326,,-3.873702913547689,-3.8705138846084566,,,0.00318902893923223,3000,0.07463294533669738,0,,77.26755508385193,-0.1030604497573222,-3.189028739929199,96032,-0.2283903415667737,
32,0.0,572.7340087890625,-0.3721299897515564,,0.7201388944874987,0.723383949697344,,,0.0032450552098453045,3500,0.11941086423147108,1,,96.80895697047858,-0.05351308330864413,-3.2450549602508545,112032,-0.17601646158241238,
32,0.0,575.0320434570312,-0.2992917780720745,,-4.510813276538313,-4.507655365181774,,,0.003157911356538534,4000,0.06952505202241165,1,,94.62233758823815,-0.09313789809675654,-3.1579113006591797,128032,-0.1709536697511794,
32,0.0,576.2837524414062,-0.39072653021867154,,-4.1715281218067926,-4.168362125638984,,,0.003165996167808771,4500,0.136723747731475,1,,86.01917045160738,-0.053999274834495736,-3.1659960746765137,144032,-0.24789304817604715,
32,0.0,578.1168212890625,-0.16782807522031362,,-4.515474576742124,-4.512319830951016,,,0.003154745791107416,5000,0.045089924676169006,1,,94.03031457857173,-0.03619292165967636,-3.154745578765869,160032,-0.09261326095038384,
32,0.0,578.8258056640625,-0.3185558941368072,,-2.830137945140389,-2.8269191229591644,,,0.003218822181224823,5500,0.09182385845937129,1,,91.2949777677386,-0.1099364721630991,-3.2188220024108887,176032,-0.20425215600516822,
32,0.0,580.8939819335938,-0.3412288023828296,,-2.6508108514054056,-2.6475237856312033,,,0.003287065774202347,6000,0.09184803345785574,1,,81.47512670356359,-0.0740576591451827,-3.2870655059814453,192032,-0.24535782884304352,
